article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0189691063,0189691,Carolina sweater (1),252,Sweater,Garment Upper body,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189691067,0189691,Carolina sweater (1),252,Sweater,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189691075,0189691,Carolina sweater (1),252,Sweater,Garment Upper body,1010010,Melange,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved top in sweatshirt fabric with ribbing at the cuffs and hem.
0189955076,0189955,Nora tee,255,T-shirt,Garment Upper body,1010010,Melange,71,Light Blue,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in soft slub jersey with a fake front pocket, short sleeves with sewn-in turn-ups, and a rounded hem."
0190021001,0190021,Basic 5p Minishaftless,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Fine-knit, shaftless socks."
0190021003,0190021,Basic 5p Minishaftless,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Fine-knit, shaftless socks."
0190021021,0190021,Basic 5p Minishaftless,302,Socks,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Fine-knit, shaftless socks."
0190252020,0190252,Chris 3pk solid,286,Underwear bottom,Underwear,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Boxers in stretch organic cotton jersey with flatlock seams, slightly longer legs, an elasticated waist and lined front."
0192460006,0192460,Knit dress,265,Dress,Garment Full body,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,5963,Tops Knitwear DS,D,Divided,2,Divided,58,Divided Selected,1003,Knitwear,"Short, fine-knit dress with a hood, waterfall neckline and long sleeves. Unlined."
0192960023,0192960,Neo running beanie,75,Hat/beanie,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Lightweight, double-layered running hat in fast-drying, breathable functional fabric with a reflective print."
0194037001,0194037,Fleece leggings 1 p,273,Leggings/Tights,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Opaque leggings with soft thermal fleece inside and elastication at the waist and hems.
0194037002,0194037,Fleece leggings 1 p,273,Leggings/Tights,Garment Lower body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Opaque leggings with soft thermal fleece inside and elastication at the waist and hems.
0194242047,0194242,HONEY L/L Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Soft organic cotton jersey leggings with an elasticated waist.
0194242048,0194242,HONEY L/L Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Soft organic cotton jersey leggings with an elasticated waist.
0194242049,0194242,HONEY L/L Leggings,273,Leggings/Tights,Garment Lower body,1010010,Melange,09,Black,4,Dark,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Soft organic cotton jersey leggings with an elasticated waist.
0194242050,0194242,HONEY L/L Leggings,273,Leggings/Tights,Garment Lower body,1010017,Stripe,06,Light Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Soft organic cotton jersey leggings with an elasticated waist.
0194270002,0194270,HELENA 2-pack tanktop,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Tops in soft organic cotton jersey.
0194270044,0194270,HELENA 2-pack tanktop,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,3,Light,4,Pink,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Tops in soft organic cotton jersey.
0194270045,0194270,HELENA 2-pack tanktop,253,Vest top,Garment Upper body,1010016,Solid,40,Other Red,5,Bright,18,Red,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Tops in soft organic cotton jersey.
0194270046,0194270,HELENA 2-pack tanktop,253,Vest top,Garment Upper body,1010016,Solid,82,Turquoise,5,Bright,7,Turquoise,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Tops in soft organic cotton jersey.
0194902033,0194902,BERTIL Basic 2-pack S/S SB,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,T-shirts in soft organic cotton jersey.
0198518010,0198518,METS 2-p basic shorttop,307,Kids Underwear top,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518017,0198518,METS 2-p basic shorttop,307,Kids Underwear top,Underwear,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518020,0198518,METS 2-p shorttop,307,Kids Underwear top,Underwear,1010016,Solid,50,Other Pink,5,Bright,4,Pink,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518023,0198518,METS 2-p shorttop,307,Kids Underwear top,Underwear,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518031,0198518,METS 2-p basic shorttop,307,Kids Underwear top,Underwear,1010016,Solid,52,Pink,7,Medium,4,Pink,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198714001,0198714,Babette cropped,273,Leggings/Tights,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0198714006,0198714,Babette cropped,273,Leggings/Tights,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0199119038,0199119,Basic shorts,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Shorts in soft organic cotton jersey with elastication and ties at the waist.
0200182001,0200182,40 den 2p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with an elasticated waist. 40 denier.
0200182002,0200182,40 den 2p Tights,304,Underwear Tights,Socks & Tights,1010010,Melange,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with an elasticated waist. 40 denier.
0200761022,0200761,TORKEL Basic 2-pack tanktop SB,253,Vest top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Vest tops in soft, ribbed organic cotton jersey."
0200761028,0200761,TORKEL tanktop SB 2-p,253,Vest top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Vest tops in soft, ribbed organic cotton jersey."
0200761029,0200761,TORKEL tanktop SB 2-p,253,Vest top,Garment Upper body,1010010,Melange,09,Black,4,Dark,5,Black,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Vest tops in soft, ribbed organic cotton jersey."
0201219001,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0201219003,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0201219011,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,4,Dark,18,Red,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0201219012,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0201219013,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0201219014,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,4,Dark,18,Red,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0201219016,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0201219017,0201219,Heavy plain 2 p tights,304,Underwear Tights,Socks & Tights,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with an elasticated waist.
0202017055,0202017,Rihanna dress,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved dress in slub jersey with an elasticated waist and side pockets.
0203027045,0203027,Linni tee (1),255,T-shirt,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
0203027047,0203027,Linni tee (1),255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
0203027048,0203027,Linni tee (1),255,T-shirt,Garment Upper body,1010010,Melange,22,Yellow,7,Medium,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
0203595034,0203595,Bryn Flanel Check,259,Shirt,Garment Upper body,1010004,Check,63,Dark Purple,4,Dark,6,Lilac Purple,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595036,0203595,Bryn Flanel Check,259,Shirt,Garment Upper body,1010004,Check,23,Dark Yellow,4,Dark,8,Yellow,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595040,0203595,Bryn Flanel Check,259,Shirt,Garment Upper body,1010004,Check,22,Yellow,2,Medium Dusty,8,Yellow,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595048,0203595,Bryn Flanel Check,259,Shirt,Garment Upper body,1010004,Check,93,Dark Green,2,Medium Dusty,19,Green,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595058,0203595,Bryn Flanel Check,259,Shirt,Garment Upper body,1010004,Check,08,Dark Grey,4,Dark,12,Grey,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0204892024,0204892,Frode outdoor beanie,69,Cap/peaked,Accessories,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Outdoor hat in breathable thermal fleece.
0204892029,0204892,Frode outdoor beanie,69,Cap/peaked,Accessories,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Outdoor hat in breathable thermal fleece.
0204892032,0204892,Frode outdoor beanie,75,Hat/beanie,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Outdoor hat in breathable thermal fleece.
0205225001,0205225,PICKUP ARTIST top,298,Bikini top,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini top with a wrapover front, side support, ties at the back of the neck and wide ties at the back. Lined."
0211143021,0211143,Janet SL (W),297,Pyjama set,Nightwear,1010024,Chambray,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143022,0211143,Janet SL (W),297,Pyjama set,Nightwear,1010017,Stripe,72,Blue,7,Medium,2,Blue,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143023,0211143,Janet SL (W),297,Pyjama set,Nightwear,1010017,Stripe,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143036,0211143,Janet SL (W),297,Pyjama set,Nightwear,1010016,Solid,10,White,3,Light,9,White,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143037,0211143,Janet SL-set (W),297,Pyjama set,Nightwear,1010017,Stripe,72,Blue,3,Light,2,Blue,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143040,0211143,Janet SL-set (W),297,Pyjama set,Nightwear,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0212042036,0212042,Mimmi sneaker,94,Sneakers,Shoes,1010016,Solid,01,Other,6,Undefined,14,undefined,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212042043,0212042,Mimmi sneaker,94,Sneakers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212042066,0212042,Mimmi sneaker,94,Sneakers,Shoes,1010016,Solid,22,Yellow,5,Bright,8,Yellow,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212042070,0212042,Mimmi sneaker,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212629004,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629031,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629032,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629033,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629035,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629036,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629040,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629043,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,42,Red,7,Medium,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629047,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629048,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629049,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010016,Solid,32,Orange,5,Bright,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629050,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629051,0212629,Alcazar strap dress,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212766041,0212766,Dean Drawstring Trousers.,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766042,0212766,Dean Drawstring Trousers.,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,1,Mole,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766043,0212766,Dean Drawstring Trousers.,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766045,0212766,Dean Drawstring Trousers.,272,Trousers,Garment Lower body,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766046,0212766,Dean Drawstring Trousers.,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0213690001,0213690,H-terry Basic 16-pack,73,Hair string,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Solid colour hair elastics with no metal clips.
0213691001,0213691,H-string Jersey,73,Hair string,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hair elastics.
0213691073,0213691,H-string Jersey,73,Hair string,Accessories,1010016,Solid,20,Other Yellow,5,Bright,8,Yellow,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hair elastics.
0213691075,0213691,H-string Jersey,73,Hair string,Accessories,1010016,Solid,93,Dark Green,7,Medium,19,Green,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hair elastics.
0213691080,0213691,H-string Jersey,73,Hair string,Accessories,1010016,Solid,07,Grey,2,Medium Dusty,12,Grey,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hair elastics.
0213691083,0213691,H-string Jersey,73,Hair string,Accessories,1010016,Solid,06,Light Grey,1,Dusty Light,6,Lilac Purple,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hair elastics.
0214844001,0214844,30p pins,72,Hair clip,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips. Length 5 cm.
0214844002,0214844,30p pins,72,Hair clip,Accessories,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips. Length 5 cm.
0214844003,0214844,30p pins,72,Hair clip,Accessories,1010016,Solid,05,Gold,7,Medium,15,Metal,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips. Length 5 cm.
0214844004,0214844,30p pins,72,Hair clip,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips. Length 5 cm.
0214844008,0214844,30p pins,72,Hair clip,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips. Length 5 cm.
0215248002,0215248,Bob v-neck tee,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft stretch jersey with a V-neck and short sleeves.
