article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
656135001,656135,P WANDA dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short dress in textured satin with a unique nursing feature, V-neck and short flounced sleeves. Top layered over the dress with elastication, a frill trim and decorative lacing at the hem. The design includes a double layer at the top to help retain warmth while allowing easier nursing access."
656135002,656135,P WANDA dress,265,Dress,Garment Full body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short dress in textured satin with a unique nursing feature, V-neck and short flounced sleeves. Top layered over the dress with elastication, a frill trim and decorative lacing at the hem. The design includes a double layer at the top to help retain warmth while allowing easier nursing access."
656304001,656304,Bahamas jumpsuit,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Playsuit in a softly draping viscose weave with a deep V-neck with ties at the front, and an opening at the back with a button at the back of the neck. Wide, 3/4-length sleeves, a narrow elasticated seam at the waist and lace trims around the sleeves and hems. Unlined."
656367001,656367,Juno dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in an airy cotton weave with frills and a lace trim at the top of the front and an opening with a button at the back of the neck. Short, flounced sleeves, an elasticated seam at the waist and a gently flared skirt with a wide flounce at the hem. Partly lined."
656368001,656368,Juliet EMB dress,265,Dress,Garment Full body,1010007,Embroidery,81,Light Turquoise,1,Dusty Light,7,Turquoise,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in crinkled chiffon with an embroidered pattern, lace details front and back and an open back with lacing. Short puff sleeves with lacing, an elasticated seam at the waist and a flared skirt. Partly lined."
656376001,656376,Steffie dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Maxi dress in a patterned weave in a narrow cut at the top with narrow, adjustable shoulder straps and an open back with horizontal ties. Seam with a lace trim at the waist and a concealed zip in one side. Partly lined."
656376002,656376,Steffie dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Maxi dress in a patterned weave in a narrow cut at the top with narrow, adjustable shoulder straps and an open back with horizontal ties. Seam with a lace trim at the waist and a concealed zip in one side. Partly lined."
656377002,656377,Andrea stripe dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in a soft, patterned viscose weave with a V-neck with lacing. Frill trim over the shoulders, short sleeves with frill trims and a seam at the hem with a wide flounce. Unlined."
656377003,656377,Andrea stripe dress,265,Dress,Garment Full body,1010017,Stripe,71,Light Blue,1,Dusty Light,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in a soft, patterned viscose weave with a V-neck with lacing. Frill trim over the shoulders, short sleeves with frill trims and a seam at the hem with a wide flounce. Unlined."
656377008,656377,Andrea dress (1),265,Dress,Garment Full body,1010017,Stripe,42,Red,5,Bright,18,Red,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in a soft, patterned viscose weave with a V-neck with lacing. Frill trim over the shoulders, short sleeves with frill trims and a seam at the hem with a wide flounce. Unlined."
656592001,656592,ME BELVA DRESS 1,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,3000,Limited Edition,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Calf-length dress in a cotton weave with embroidery. Opening at the top, 3/4-length balloon sleeves and a seam at the waist with pleats for added width. Concealed zip in one side and a flared skirt with an asymmetric hem. Lined."
656890001,656890,Ziggi,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Knee-length, round-necked dress in an airy weave with short wide sleeves, a seam at the waist and concealed zip with a hook-and-eye fastener at the back of the neck. Partly lined."
656890002,656890,Ziggi,265,Dress,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Knee-length, round-necked dress in an airy weave with short wide sleeves, a seam at the waist and concealed zip with a hook-and-eye fastener at the back of the neck. Partly lined."
656897001,656897,Bianchi,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in a patterned weave with a wrapover front that has a button at one side and hook-and-eye fastener at the top. Short, flounced sleeves and a flounce at the hem. Unlined."
656897002,656897,Bianchi,265,Dress,Garment Full body,1010001,All over pattern,31,Light Orange,3,Light,3,Orange,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in a patterned weave with a wrapover front that has a button at one side and hook-and-eye fastener at the top. Short, flounced sleeves and a flounce at the hem. Unlined."
656914001,656914,Patchouli,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Dress in a patterned viscose weave with an opening at the front with a concealed hook-and-eye fastening at the top and short sleeves with a wide flounced trim.
656914002,656914,Patchouli,265,Dress,Garment Full body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Dress in a patterned viscose weave with an opening at the front with a concealed hook-and-eye fastening at the top and short sleeves with a wide flounced trim.
657057002,657057,Rima Dress,265,Dress,Garment Full body,1010001,All over pattern,91,Light Green,1,Dusty Light,19,Green,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Knee-length dress in a crêpe weave with a V-neck and short, puff sleeves with narrow cuffs and a covered button. Concealed zip at the back, seam at the waist and a gently flared skirt. Unlined."
657169002,657169,Fiesta,265,Dress,Garment Full body,1010001,All over pattern,31,Light Orange,3,Light,3,Orange,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a patterned cotton weave with an elasticated frill trim at the top and tie-top shoulder straps. Unlined.
657200001,657200,Aperol spritz,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Off-the-shoulder, knee-length dress in a patterned weave with elastication at the top and short, flounced trumpet sleeves. Elasticated seam and a detachable tie belt at the waist, and a flounce at the hem. Unlined."
657200004,657200,Aperol spritz,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Off-the-shoulder, knee-length dress in a patterned weave with elastication at the top and short, flounced trumpet sleeves. Elasticated seam and a detachable tie belt at the waist, and a flounce at the hem. Unlined."
657209001,657209,Nutella,265,Dress,Garment Full body,1010017,Stripe,33,Dark Orange,4,Dark,3,Orange,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length, sleeveless dress in a patterned weave with an elasticated frill trim at the top, narrow, adjustable shoulder straps and a seam with a flare to the hem. Unlined."
657209002,657209,Nutella,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length, sleeveless dress in a patterned weave with an elasticated frill trim at the top, narrow, adjustable shoulder straps and a seam with a flare to the hem. Unlined."
657251002,657251,Jaxon Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Fitted V-neck dress in woven fabric with a slight sheen. Narrow adjustable shoulder straps and a neckline with crossover ties at the back, and buttons down the front. Lined at the top."
657251004,657251,Jaxon Dress,265,Dress,Garment Full body,1010016,Solid,22,Yellow,5,Bright,8,Yellow,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Fitted V-neck dress in woven fabric with a slight sheen. Narrow adjustable shoulder straps and a neckline with crossover ties at the back, and buttons down the front. Lined at the top."
657252001,657252,Waltz Dress,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in patterned chiffon with short puff sleeves and an opening and covered button at the back of the neck. Concealed zip in one side, a seam at the waist and a flared skirt. Lined."
657308001,657308,Lattice Dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in a cotton weave with broderie anglaise. V-neck front and back, short, flounced sleeves and a concealed zip in one side. Gathered seam at the waist and a gently flared skirt with a wide flounce at the hem. Lined."
657308002,657308,Lattice Dress,265,Dress,Garment Full body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in a cotton weave with broderie anglaise. V-neck front and back, short, flounced sleeves and a concealed zip in one side. Gathered seam at the waist and a gently flared skirt with a wide flounce at the hem. Lined."
657731001,657731,Fabienne dress,265,Dress,Garment Full body,1010021,Lace,62,Purple,7,Medium,6,Lilac Purple,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Short lace dress with 3/4-length sleeves and an opening with a button at the back of the neck. Jersey lining.
658021001,658021,Bayonne flounce dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,
658021002,658021,Bayonne flounce dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,
658119001,658119,Liatris,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Long off-the-shoulder dress in a patterned, crinkled viscose weave with an elasticated top, short sleeves and an elasticated seam at the waist. Unlined."
658242001,658242,ED Santa Baby dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Off-the-shoulder dress in stretch jersey containing glittery threads with long sleeves, a seam at the waist and a flared skirt."
658287001,658287,Rio Dress,265,Dress,Garment Full body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long dress in jersey with a slight sheen. V-neck, short cap sleeves, a seam with draping at the waist and a high slit at the back. Unlined."
658287002,658287,Rio Dress,265,Dress,Garment Full body,1010016,Solid,62,Purple,1,Dusty Light,6,Lilac Purple,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long dress in jersey with a slight sheen. V-neck, short cap sleeves, a seam with draping at the waist and a high slit at the back. Unlined."
658287003,658287,Rio Dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long dress in jersey with a slight sheen. V-neck, short cap sleeves, a seam with draping at the waist and a high slit at the back. Unlined."
658641001,658641,Red Carpet Dress,265,Dress,Garment Full body,1010016,Solid,92,Green,2,Medium Dusty,19,Green,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless maxi dress in woven fabric with a sheen. Deep V-neck with inset sections at the front, spaghetti straps that cross at the back, a concealed zip in one side and a seam at the waist. Lined."
658869001,658869,Rooney Dress,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless maxi dress in airy, patterned chiffon with a deep V-neck front and back, a bead-embroidered seam at the waist and a concealed zip at the back. Lined.."
658874001,658874,Weekend Dress,265,Dress,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless dress in airy, crinkled chiffon with beaded embroidery and a frill trim around the neckline. Opening with a button at the back of the neck and a narrow, detachable tie belt at the waist. Satin lining."
658876001,658876,Bella Dress,265,Dress,Garment Full body,1010022,Jacquard,31,Light Orange,1,Dusty Light,3,Orange,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless, fitted, calf-length dress in a jacquard weave with a sheen. V-neck, gathered yoke and a sewn-in wrapover at the front. Seam at the waist with a sewn-on tie belt and a wrapover skirt. Unlined."
658876002,658876,Bella Dress,265,Dress,Garment Full body,1010022,Jacquard,53,Dark Pink,4,Dark,18,Red,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless, fitted, calf-length dress in a jacquard weave with a sheen. V-neck, gathered yoke and a sewn-in wrapover at the front. Seam at the waist with a sewn-on tie belt and a wrapover skirt. Unlined."
658919001,658919,J Panama,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length, off-the-shoulder dress in viscose jersey with short sleeves, a double-layered top, seam at the waist and bell-shaped skirt."
658926001,658926,Elsa,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short wrap dress in jersey with a slight sheen. Elasticated seam at the waist and 3/4-length sleeves. Unlined.
658926002,658926,Elsa,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short wrap dress in jersey with a slight sheen. Elasticated seam at the waist and 3/4-length sleeves. Unlined.
658955001,658955,Cut it Dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, fitted dress in jersey crêpe with an underwired sweetheart neckline, narrow adjustable shoulder straps and a concealed zip at the back. Lined."
658955002,658955,Cut it Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, fitted dress in jersey crêpe with an underwired sweetheart neckline, narrow adjustable shoulder straps and a concealed zip at the back. Lined."
659011001,659011,LF Clematis Frill Dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,9020,Special Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Dress in a spotted silk and Tencel™ lyocell weave with a V-neck and flounces at the front. Narrow adjustable grosgrain shoulder straps, a concealed zip in one side and an asymmetric hem. Unlined."
659013001,659013,LF Lupin Shirt Dress,265,Dress,Garment Full body,1010020,Contrast,9,Black,4,Dark,5,Black,9020,Special Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Calf-length dress in woven fabric with contrasting colour seams, peak lapels, buttons down the front and short puff sleeves. Side pockets, a detachable, adjustable belt with a metal buckle at the waist, and slits in the sides. Unlined."
659046001,659046,Pontus,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in woven fabric in a narrow cut at the top with narrow shoulder straps. Lace section with buttons at the back, an elasticated seam at the waist and a flounced hem. Jersey lining."
659046002,659046,Pontus,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in woven fabric in a narrow cut at the top with narrow shoulder straps. Lace section with buttons at the back, an elasticated seam at the waist and a flounced hem. Jersey lining."
659204001,659204,Wanda Dress,265,Dress,Garment Full body,1010021,Lace,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short lace dress with an opening and button at the back of the neck, wide raglan sleeves and a concealed zip at the back. Seam at the waist and a fitted skirt. Lined."
659204002,659204,Wanda Dress,265,Dress,Garment Full body,1010021,Lace,10,White,3,Light,9,White,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short lace dress with an opening and button at the back of the neck, wide raglan sleeves and a concealed zip at the back. Seam at the waist and a fitted skirt. Lined."
659289001,659289,Girls Girls Girls Dress,265,Dress,Garment Full body,1010021,Lace,9,Black,4,Dark,5,Black,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, sleeveless lace dress with a V-neck, adjustable spaghetti straps that cross and tie at the back, a cut-out section at the back and a seam at the waist. Lined."
659476001,659476,Truffle Dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Long dress in jersey crêpe with a V-neck, sewn-in wrapover at the front and short, wide sleeves. Seam at the waist with sewn-on ties that can be wound around several times. Unlined."
659549001,659549,Esme dress,265,Dress,Garment Full body,1010001,All over pattern,72,Blue,2,Medium Dusty,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled, patterned chiffon with a rounded collar and button placket. Pin-tucks and frills at the front and long sleeves with frill trims at the shoulders and cuffs. Seam at the waist, a concealed zip in one side and a gently flared, lined skirt."
659549002,659549,Esme dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled, patterned chiffon with a rounded collar and button placket. Pin-tucks and frills at the front and long sleeves with frill trims at the shoulders and cuffs. Seam at the waist, a concealed zip in one side and a gently flared, lined skirt."
659549003,659549,Esme dress,265,Dress,Garment Full body,1010001,All over pattern,72,Blue,2,Medium Dusty,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled, patterned chiffon with a rounded collar and button placket. Pin-tucks and frills at the front and long sleeves with frill trims at the shoulders and cuffs. Seam at the waist, a concealed zip in one side and a gently flared, lined skirt."
659549004,659549,Esme dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled, patterned chiffon with a rounded collar and button placket. Pin-tucks and frills at the front and long sleeves with frill trims at the shoulders and cuffs. Seam at the waist, a concealed zip in one side and a gently flared, lined skirt."
659550001,659550,lennart dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, wrapover dress in a patterned weave with a V-neck, concealed press-stud at the top and 3/4-length sleeves with a wide flounce and sewn-on bow. Seam at the waist with a tie belt, a gently flared skirt and a wide flounce at the hem. Unlined."
659550002,659550,lennart dress,265,Dress,Garment Full body,1010004,Check,52,Pink,2,Medium Dusty,18,Red,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, wrapover dress in a patterned weave with a V-neck, concealed press-stud at the top and 3/4-length sleeves with a wide flounce and sewn-on bow. Seam at the waist with a tie belt, a gently flared skirt and a wide flounce at the hem. Unlined."
659550003,659550,lennart dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, wrapover dress in a patterned weave with a V-neck, concealed press-stud at the top and 3/4-length sleeves with a wide flounce and sewn-on bow. Seam at the waist with a tie belt, a gently flared skirt and a wide flounce at the hem. Unlined."
659550004,659550,lennart dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, wrapover dress in a patterned weave with a V-neck, concealed press-stud at the top and 3/4-length sleeves with a wide flounce and sewn-on bow. Seam at the waist with a tie belt, a gently flared skirt and a wide flounce at the hem. Unlined."
659550005,659550,lennart dress(1),265,Dress,Garment Full body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, wrapover dress in a patterned weave with a V-neck, concealed press-stud at the top and 3/4-length sleeves with a wide flounce and sewn-on bow. Seam at the waist with a tie belt, a gently flared skirt and a wide flounce at the hem. Unlined."
659550006,659550,lennart dress(1),265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, wrapover dress in a patterned weave with a V-neck, concealed press-stud at the top and 3/4-length sleeves with a wide flounce and sewn-on bow. Seam at the waist with a tie belt, a gently flared skirt and a wide flounce at the hem. Unlined."
659563001,659563,Snow dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in chiffon crêpe with inset lace trims, an opening and button at the back of the neck and 3/4-length sleeves with flounces at the cuffs. Seam at the waist and a flared skirt. Jersey lining."
659563003,659563,Snow dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in chiffon crêpe with inset lace trims, an opening and button at the back of the neck and 3/4-length sleeves with flounces at the cuffs. Seam at the waist and a flared skirt. Jersey lining."
659567001,659567,Hannah jersey dress,265,Dress,Garment Full body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,Short jersey dress with a V-neck that has decorative ties at the front. Short sleeves and a flounced seam at the shoulders and waist. Unlined.
659571001,659571,Mallow shirtdress,265,Dress,Garment Full body,1010017,Stripe,72,Blue,7,Medium,2,Blue,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Calf-length, straight-cut dress in a cotton and linen blend with a collar, buttons down the front, gently dropped shoulders and long sleeves with buttoned cuffs. Detachable tie belt at the waist and short slits in the sides."
659669001,659669,AK EL PASO dress,265,Dress,Garment Full body,1010014,Placement print,23,Dark Yellow,4,Dark,8,Yellow,5626,AK Dresses & Outdoor,D,Divided,2,Divided,70,Divided Asia keys,1013,Dresses Ladies,"Short dress in sturdy cotton jersey with an appliqué at the top, dropped shoulders and short, wide sleeves. Ribbing around the neckline and a wide, smocked seam at the waist."
659675001,659675,AK SAN JOSE tee dress,265,Dress,Garment Full body,1010007,Embroidery,43,Dark Red,4,Dark,18,Red,5626,AK Dresses & Outdoor,D,Divided,2,Divided,70,Divided Asia keys,1013,Dresses Ladies,"Short, oversized T-shirt dress in cotton jersey with a print motif with embroidery on the front, large patch front pockets, dropped shoulders and short, wide sleeves."
659755001,659755,Madrid Summer Campaign dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Off-the-shoulder, calf-length dress in a soft, patterned viscose weave with smocking at the top, short, wide sleeves and concealed pockets in the side seams. Unlined."
659854013,659854,B David Kaftan,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Kaftan in soft, airy jersey with a V-neck, short sleeves and detachable tie belt at the waist."
660133001,660133,Pandora,265,Dress,Garment Full body,1010007,Embroidery,10,White,3,Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Dress in a cotton weave with broderie anglaise, short butterfly sleeves and a yoke front and back. Small stand-up collar, a concealed fastening at the front and seam at the waist. Lined."
660174001,660174,J Teddy,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, fitted, off-the-shoulder dress in a stretch, textured knit. Unlined."
660450001,660450,Kate dress (1),265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Knee-length dress in ribbed jersey with long sleeves and a textured-knit, bell-shaped skirt. Unlined."
660459001,660459,Siffyah dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Fitted, calf-length dress in a rib-knit viscose blend with a V-neck and flounced cuffs."
660459002,660459,Siffyah dress,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Fitted, calf-length dress in a rib-knit viscose blend with a V-neck and flounced cuffs."
660497001,660497,Emery(1),265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Short sleeveless dress in soft slub jersey made from a modal and cotton blend with a V-neck front and back and sewn-in wrapover front. Seam at the waist with a gently flared skirt and sewn-in ties. Unlined.
660497002,660497,Emery,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short sleeveless dress in soft slub jersey made from a modal and cotton blend with a V-neck front and back and sewn-in wrapover front. Seam at the waist with a gently flared skirt and sewn-in ties. Unlined.
